story_id,person,type,aliases,sentence_id,text,mention_count,word_count,text_prev,text_next,bert_context,is_primary_in_sentence
93,Person-1,protagonist,['men'],21,Her interest in the one-legged man continued to show itself in various ways not always apparent to a curious public as was proven one morning when Juanita became the mother of a baby whose father she announced was her husband the one-legged man,1,214.0,He first became know to the public through Juanita's soliciting subscriptions towards buying the unhappy individual a cork-leg,The story of a wandering preacher was told a secret marriage in the state of Illinois and a lost certificate,He first became know to the public through Juanita's soliciting subscriptions towards buying the unhappy individual a cork-leg [SEP] Her interest in the one-legged man continued to show itself in various ways not always apparent to a curious public as was proven one morning when Juanita became the mother of a baby whose father she announced was her husband the one-legged man [SEP] The story of a wandering preacher was told a secret marriage in the state of Illinois and a lost certificate,0
93,Person-1,protagonist,['men'],23,However that may be Juanita has turned her broad back upon the whole race of masculine bipeds and lavishes the wealth of her undivided affections upon the one-legged man,1,214.0,The story of a wandering preacher was told a secret marriage in the state of Illinois and a lost certificate,I caught a glimpse of the curious couple when I was in the village,The story of a wandering preacher was told a secret marriage in the state of Illinois and a lost certificate [SEP] However that may be Juanita has turned her broad back upon the whole race of masculine bipeds and lavishes the wealth of her undivided affections upon the one-legged man [SEP] I caught a glimpse of the curious couple when I was in the village,0
93,Person-2,neutral,['Mother'],3,She seemed very shy and inclined to efface herself a heroic feat to attempt considering the narrow confines of the room and a hopeless one in view of her five-feet-ten and more than two-hundred pounds of substantial flesh which on that occasion and every subsequent one when I saw her was clad in a soiled calico Mother Hubbard,4,151.0,I first met her there three years ago in the little back room behind her father's store,1 Her face and particularly her mouth had a certain fresh and sensuous beauty though I would rather not say beauty if I might say anything else,I first met her there three years ago in the little back room behind her father's store [SEP] She seemed very shy and inclined to efface herself a heroic feat to attempt considering the narrow confines of the room and a hopeless one in view of her five-feet-ten and more than two-hundred pounds of substantial flesh which on that occasion and every subsequent one when I saw her was clad in a soiled calico Mother Hubbard [SEP] 1 Her face and particularly her mouth had a certain fresh and sensuous beauty though I would rather not say beauty if I might say anything else,1
93,Person-2,neutral,['Mother'],10,The father had died and she and the mother had had ups and downs but still continued to keep the store,4,151.0,There were many ready to tell me of Juanita's career since I had seen her,Whatever else happened however Juanita has never ceased to attract admirers yound and old,There were many ready to tell me of Juanita's career since I had seen her [SEP] The father had died and she and the mother had had ups and downs but still continued to keep the store [SEP] Whatever else happened however Juanita has never ceased to attract admirers yound and old,0
93,Person-2,neutral,['Mother'],21,Her interest in the one-legged man continued to show itself in various ways not always apparent to a curious public as was proven one morning when Juanita became the mother of a baby whose father she announced was her husband the one-legged man,4,151.0,He first became know to the public through Juanita's soliciting subscriptions towards buying the unhappy individual a cork-leg,The story of a wandering preacher was told a secret marriage in the state of Illinois and a lost certificate,He first became know to the public through Juanita's soliciting subscriptions towards buying the unhappy individual a cork-leg [SEP] Her interest in the one-legged man continued to show itself in various ways not always apparent to a curious public as was proven one morning when Juanita became the mother of a baby whose father she announced was her husband the one-legged man [SEP] The story of a wandering preacher was told a secret marriage in the state of Illinois and a lost certificate,0
93,Person-2,neutral,['Mother'],26,The picture they presented was a singular one she with a man's straw hat shading her inflamed moon-face and the breeze bellying her soiled Mother Hubbard into monstrous proportions,4,151.0,Juanita had mounted her husband upon a dejected looking pony which she herself was apparently leading by the bridle and they were moving up the lane towards the woods whither I am told they often wander in this manner,He puny helpless but apparently content with his fate which had not even vouchsafed him the coveted cork-leg,Juanita had mounted her husband upon a dejected looking pony which she herself was apparently leading by the bridle and they were moving up the lane towards the woods whither I am told they often wander in this manner [SEP] The picture they presented was a singular one she with a man's straw hat shading her inflamed moon-face and the breeze bellying her soiled Mother Hubbard into monstrous proportions [SEP] He puny helpless but apparently content with his fate which had not even vouchsafed him the coveted cork-leg,0
93,Person-3,neutral,['father'],10,The father had died and she and the mother had had ups and downs but still continued to keep the store,2,64.0,There were many ready to tell me of Juanita's career since I had seen her,Whatever else happened however Juanita has never ceased to attract admirers yound and old,There were many ready to tell me of Juanita's career since I had seen her [SEP] The father had died and she and the mother had had ups and downs but still continued to keep the store [SEP] Whatever else happened however Juanita has never ceased to attract admirers yound and old,1
93,Person-3,neutral,['father'],21,Her interest in the one-legged man continued to show itself in various ways not always apparent to a curious public as was proven one morning when Juanita became the mother of a baby whose father she announced was her husband the one-legged man,2,64.0,He first became know to the public through Juanita's soliciting subscriptions towards buying the unhappy individual a cork-leg,The story of a wandering preacher was told a secret marriage in the state of Illinois and a lost certificate,He first became know to the public through Juanita's soliciting subscriptions towards buying the unhappy individual a cork-leg [SEP] Her interest in the one-legged man continued to show itself in various ways not always apparent to a curious public as was proven one morning when Juanita became the mother of a baby whose father she announced was her husband the one-legged man [SEP] The story of a wandering preacher was told a secret marriage in the state of Illinois and a lost certificate,0
93,Person-4,neutral,['husband'],21,Her interest in the one-legged man continued to show itself in various ways not always apparent to a curious public as was proven one morning when Juanita became the mother of a baby whose father she announced was her husband the one-legged man,2,82.0,He first became know to the public through Juanita's soliciting subscriptions towards buying the unhappy individual a cork-leg,The story of a wandering preacher was told a secret marriage in the state of Illinois and a lost certificate,He first became know to the public through Juanita's soliciting subscriptions towards buying the unhappy individual a cork-leg [SEP] Her interest in the one-legged man continued to show itself in various ways not always apparent to a curious public as was proven one morning when Juanita became the mother of a baby whose father she announced was her husband the one-legged man [SEP] The story of a wandering preacher was told a secret marriage in the state of Illinois and a lost certificate,0
93,Person-4,neutral,['husband'],25,Juanita had mounted her husband upon a dejected looking pony which she herself was apparently leading by the bridle and they were moving up the lane towards the woods whither I am told they often wander in this manner,2,82.0,I caught a glimpse of the curious couple when I was in the village,The picture they presented was a singular one she with a man's straw hat shading her inflamed moon-face and the breeze bellying her soiled Mother Hubbard into monstrous proportions,I caught a glimpse of the curious couple when I was in the village [SEP] Juanita had mounted her husband upon a dejected looking pony which she herself was apparently leading by the bridle and they were moving up the lane towards the woods whither I am told they often wander in this manner [SEP] The picture they presented was a singular one she with a man's straw hat shading her inflamed moon-face and the breeze bellying her soiled Mother Hubbard into monstrous proportions,1
93,Person-5,neutral,['baby'],21,Her interest in the one-legged man continued to show itself in various ways not always apparent to a curious public as was proven one morning when Juanita became the mother of a baby whose father she announced was her husband the one-legged man,1,43.0,He first became know to the public through Juanita's soliciting subscriptions towards buying the unhappy individual a cork-leg,The story of a wandering preacher was told a secret marriage in the state of Illinois and a lost certificate,He first became know to the public through Juanita's soliciting subscriptions towards buying the unhappy individual a cork-leg [SEP] Her interest in the one-legged man continued to show itself in various ways not always apparent to a curious public as was proven one morning when Juanita became the mother of a baby whose father she announced was her husband the one-legged man [SEP] The story of a wandering preacher was told a secret marriage in the state of Illinois and a lost certificate,0
93,Person-6,neutral,['birds'],28,They go off thus to the woods together where they may love each other away from all prying eyes save those of the birds and the squirrels,1,27.0,He puny helpless but apparently content with his fate which had not even vouchsafed him the coveted cork-leg,But what do the squirrels care,He puny helpless but apparently content with his fate which had not even vouchsafed him the coveted cork-leg [SEP] They go off thus to the woods together where they may love each other away from all prying eyes save those of the birds and the squirrels [SEP] But what do the squirrels care,1
93,Person-7,neutral,['farmer'],15,For a while she was said to be engaged to a wealthy South Missouri farmer though no one could guess when or where she had met him,1,27.0,It is not astonishing in the face of these persistent attentions that speculation grew rife in Rock Springs as to whom and what Juanita would marry in the end,Then it was learned that the man of her choice was a Texas millionaire who possessed a hundred white horses one of which spirited animals Juanita began to drive about that time,It is not astonishing in the face of these persistent attentions that speculation grew rife in Rock Springs as to whom and what Juanita would marry in the end [SEP] For a while she was said to be engaged to a wealthy South Missouri farmer though no one could guess when or where she had met him [SEP] Then it was learned that the man of her choice was a Texas millionaire who possessed a hundred white horses one of which spirited animals Juanita began to drive about that time,1
93,Person-8,neutral,['gentleman'],13,It was even talked about that a gentleman in a plaid suit had come all the way from the city by train for no other purpose than to call upon her,1,31.0,They hung on her fence at all hours they met her in the lanes they penetrated to the store and back to the living-room,It is not astonishing in the face of these persistent attentions that speculation grew rife in Rock Springs as to whom and what Juanita would marry in the end,They hung on her fence at all hours they met her in the lanes they penetrated to the store and back to the living-room [SEP] It was even talked about that a gentleman in a plaid suit had come all the way from the city by train for no other purpose than to call upon her [SEP] It is not astonishing in the face of these persistent attentions that speculation grew rife in Rock Springs as to whom and what Juanita would marry in the end,1
93,Person-9,neutral,['horses'],16,Then it was learned that the man of her choice was a Texas millionaire who possessed a hundred white horses one of which spirited animals Juanita began to drive about that time,1,32.0,For a while she was said to be engaged to a wealthy South Missouri farmer though no one could guess when or where she had met him,But in the midst of speculation and counter speculation on the subject of Juanita and her lovers there suddenly appeared upon the scene a one-legged man a very poor and shabby and decidedly one-legged man,For a while she was said to be engaged to a wealthy South Missouri farmer though no one could guess when or where she had met him [SEP] Then it was learned that the man of her choice was a Texas millionaire who possessed a hundred white horses one of which spirited animals Juanita began to drive about that time [SEP] But in the midst of speculation and counter speculation on the subject of Juanita and her lovers there suddenly appeared upon the scene a one-legged man a very poor and shabby and decidedly one-legged man,0
93,Person-10,neutral,['pony'],25,Juanita had mounted her husband upon a dejected looking pony which she herself was apparently leading by the bridle and they were moving up the lane towards the woods whither I am told they often wander in this manner,1,39.0,I caught a glimpse of the curious couple when I was in the village,The picture they presented was a singular one she with a man's straw hat shading her inflamed moon-face and the breeze bellying her soiled Mother Hubbard into monstrous proportions,I caught a glimpse of the curious couple when I was in the village [SEP] Juanita had mounted her husband upon a dejected looking pony which she herself was apparently leading by the bridle and they were moving up the lane towards the woods whither I am told they often wander in this manner [SEP] The picture they presented was a singular one she with a man's straw hat shading her inflamed moon-face and the breeze bellying her soiled Mother Hubbard into monstrous proportions,0
93,Person-11,neutral,['preacher'],22,The story of a wandering preacher was told a secret marriage in the state of Illinois and a lost certificate,1,20.0,Her interest in the one-legged man continued to show itself in various ways not always apparent to a curious public as was proven one morning when Juanita became the mother of a baby whose father she announced was her husband the one-legged man,However that may be Juanita has turned her broad back upon the whole race of masculine bipeds and lavishes the wealth of her undivided affections upon the one-legged man,Her interest in the one-legged man continued to show itself in various ways not always apparent to a curious public as was proven one morning when Juanita became the mother of a baby whose father she announced was her husband the one-legged man [SEP] The story of a wandering preacher was told a secret marriage in the state of Illinois and a lost certificate [SEP] However that may be Juanita has turned her broad back upon the whole race of masculine bipeds and lavishes the wealth of her undivided affections upon the one-legged man,1
94,Person-1,protagonist,['Lawyer'],2,Lawyer Paxton thought she looked very pretty in the gray one that was made with a graceful Watteau fold at the back and with which she invariably wore a bow of pink ribbon at the throat,13,249.0,MADAME C LESTIN always wore a neat and snugly fitting calico wrapper when she went out in the morning to sweep her small gallery,She was always sweeping her gallery when lawyer Paxton passed by in the morning on his way to his office in St Denis Street,MADAME C LESTIN always wore a neat and snugly fitting calico wrapper when she went out in the morning to sweep her small gallery [SEP] Lawyer Paxton thought she looked very pretty in the gray one that was made with a graceful Watteau fold at the back and with which she invariably wore a bow of pink ribbon at the throat [SEP] She was always sweeping her gallery when lawyer Paxton passed by in the morning on his way to his office in St Denis Street,1
94,Person-1,protagonist,['Lawyer'],3,She was always sweeping her gallery when lawyer Paxton passed by in the morning on his way to his office in St Denis Street,13,249.0,Lawyer Paxton thought she looked very pretty in the gray one that was made with a graceful Watteau fold at the back and with which she invariably wore a bow of pink ribbon at the throat,Sometimes he stopped and leaned over the fence to say good-morning at his ease to criticise or admire her rosebushes or when he had time enough to hear what she had to say,Lawyer Paxton thought she looked very pretty in the gray one that was made with a graceful Watteau fold at the back and with which she invariably wore a bow of pink ribbon at the throat [SEP] She was always sweeping her gallery when lawyer Paxton passed by in the morning on his way to his office in St Denis Street [SEP] Sometimes he stopped and leaned over the fence to say good-morning at his ease to criticise or admire her rosebushes or when he had time enough to hear what she had to say,1
94,Person-1,protagonist,['Lawyer'],6,She would gather up the train of her calico wrapper in one hand and balancing the broom gracefully in the other would go tripping down to where the lawyer leaned as comfortably as he could over her picket fence,13,249.0,Madame C lestin usually had a good deal to say,Of course she had talked to him of her troubles,Madame C lestin usually had a good deal to say [SEP] She would gather up the train of her calico wrapper in one hand and balancing the broom gracefully in the other would go tripping down to where the lawyer leaned as comfortably as he could over her picket fence [SEP] Of course she had talked to him of her troubles,0
94,Person-1,protagonist,['Lawyer'],14,muttered lawyer Paxton in his beard,13,249.0,The scoundrel,An pourtant she resumed they say he s making money down roun Alexandria w'en he wants to work,The scoundrel [SEP] muttered lawyer Paxton in his beard [SEP] An pourtant she resumed they say he s making money down roun Alexandria w'en he wants to work,1
94,Person-1,protagonist,['Lawyer'],17,suggested the lawyer,13,249.0,I dare say you have n't seen him for months,It s good six month since I see a sight of C lestin she admitted,I dare say you have n't seen him for months [SEP] suggested the lawyer [SEP] It s good six month since I see a sight of C lestin she admitted,1
94,Person-1,protagonist,['Lawyer'],27,Madame C lestin thought about the divorce and talked about it too and lawyer Paxton grew deeply interested in the theme,13,249.0,I believe you right,You know about that divo'ce Judge Madame C lestin was waiting for him that morning I been talking to my family an my frien's an it s me that tells you they all plumb agains that divo'ce,I believe you right [SEP] Madame C lestin thought about the divorce and talked about it too and lawyer Paxton grew deeply interested in the theme [SEP] You know about that divo'ce Judge Madame C lestin was waiting for him that morning I been talking to my family an my frien's an it s me that tells you they all plumb agains that divo'ce,1
94,Person-1,protagonist,['Lawyer'],39,Yes yes responded the lawyer well pleased to trace a new determination in her brown eyes and in the curves of her pretty mouth,13,249.0,You know Judge about that divo'ce,I suppose you saw P re Duch ron and had to brave it out with him too,You know Judge about that divo'ce [SEP] Yes yes responded the lawyer well pleased to trace a new determination in her brown eyes and in the curves of her pretty mouth [SEP] I suppose you saw P re Duch ron and had to brave it out with him too,1
94,Person-1,protagonist,['Lawyer'],44,You won't let the bishop dissuade you I trust stammered the lawyer more anxiously than he could well understand,13,249.0,He says fo him he wash his hands I mus go see the bishop,You don't know me yet Judge laughed Madame C lestin with a turn of the head and a flirt of the broom which indicated that the interview was at an end,He says fo him he wash his hands I mus go see the bishop [SEP] You won't let the bishop dissuade you I trust stammered the lawyer more anxiously than he could well understand [SEP] You don't know me yet Judge laughed Madame C lestin with a turn of the head and a flirt of the broom which indicated that the interview was at an end,1
94,Person-1,protagonist,['Lawyer'],48,Lawyer Paxton was standing there holding to a couple of the shaky pickets,13,249.0,And the bishop,She had not seen him,And the bishop [SEP] Lawyer Paxton was standing there holding to a couple of the shaky pickets [SEP] She had not seen him,1
94,Person-1,protagonist,['Lawyer'],53,The lawyer had already gathered from her expressive countenance that she had not wavered in her determination,13,249.0,Yes I saw Monseigneur she began,Ah he s a eloquent man,Yes I saw Monseigneur she began [SEP] The lawyer had already gathered from her expressive countenance that she had not wavered in her determination [SEP] Ah he s a eloquent man,1
94,Person-1,protagonist,['Lawyer'],60,But he has n't turned you from your resolve I see laughed the lawyer complacently,13,249.0,An that life of retirement an self-denial I would have to lead he tole me all that,For that no she returned emphatically,An that life of retirement an self-denial I would have to lead he tole me all that [SEP] But he has n't turned you from your resolve I see laughed the lawyer complacently [SEP] For that no she returned emphatically,1
94,Person-1,protagonist,['Lawyer'],64,A noticeable change had come over lawyer Paxton,13,249.0,The Pope himse'f can't make me stan that any longer if you say I got the right in the law to sen C lestin sailing,He discarded his work-day coat and began to wear his Sunday one to the office,The Pope himse'f can't make me stan that any longer if you say I got the right in the law to sen C lestin sailing [SEP] A noticeable change had come over lawyer Paxton [SEP] He discarded his work-day coat and began to wear his Sunday one to the office,1
94,Person-1,protagonist,['Lawyer'],82,Her face seemed to the lawyer to be unusually rosy but maybe it was only the reflection of the pink bow at the throat,13,249.0,She was making deep rings in the palm of her gloved hand with the end of the broom-handle and looking at them critically,Yes I reckon you need n mine,She was making deep rings in the palm of her gloved hand with the end of the broom-handle and looking at them critically [SEP] Her face seemed to the lawyer to be unusually rosy but maybe it was only the reflection of the pink bow at the throat [SEP] Yes I reckon you need n mine,1
94,Person-2,neutral,['Judge'],11,You right Judge,12,187.0,Here you are working your fingers off she glanced down at two rosy finger-tips that showed through the rents in her baggy doeskin gloves taking in sewing giving music lessons doing God knows what in the way of manual labor to support yourself and those two little ones Madame C lestin's pretty face beamed with satisfaction at this enumeration of her trials,Not a picayune not one not one have I lay my eyes on in the pas fo months that I can say C lestin give it to me or sen it to me,Here you are working your fingers off she glanced down at two rosy finger-tips that showed through the rents in her baggy doeskin gloves taking in sewing giving music lessons doing God knows what in the way of manual labor to support yourself and those two little ones Madame C lestin's pretty face beamed with satisfaction at this enumeration of her trials [SEP] You right Judge [SEP] Not a picayune not one not one have I lay my eyes on in the pas fo months that I can say C lestin give it to me or sen it to me,1
94,Person-2,neutral,['Judge'],21,Well you know Judge with an evasive cough a man that drinks w'at can you expec,12,187.0,It wouldn't surprise me a bit to learn that he has ill treated you,An if you would know the promises he has made me,It wouldn't surprise me a bit to learn that he has ill treated you [SEP] Well you know Judge with an evasive cough a man that drinks w'at can you expec [SEP] An if you would know the promises he has made me,1
94,Person-2,neutral,['Judge'],25,You spoke about that befo Judge I m goin think about that divo'ce,12,187.0,And in my opinion madame you would be a foolish woman to endure it longer when the divorce court is there to offer you redress,I believe you right,And in my opinion madame you would be a foolish woman to endure it longer when the divorce court is there to offer you redress [SEP] You spoke about that befo Judge I m goin think about that divo'ce [SEP] I believe you right,1
94,Person-2,neutral,['Judge'],28,You know about that divo'ce Judge Madame C lestin was waiting for him that morning I been talking to my family an my frien's an it s me that tells you they all plumb agains that divo'ce,12,187.0,Madame C lestin thought about the divorce and talked about it too and lawyer Paxton grew deeply interested in the theme,Certainly to be sure that s to be expected madame in this community of Creoles,Madame C lestin thought about the divorce and talked about it too and lawyer Paxton grew deeply interested in the theme [SEP] You know about that divo'ce Judge Madame C lestin was waiting for him that morning I been talking to my family an my frien's an it s me that tells you they all plumb agains that divo'ce [SEP] Certainly to be sure that s to be expected madame in this community of Creoles,1
94,Person-2,neutral,['Judge'],35,She says I mus go by all means consult with P re Duch ron it s my confessor you undastan Well I ll go Judge to please Maman,12,187.0,W'at trouble she ever had,But all the confessor in the worl ent goin make me put up with that conduc of C lestin any longa,W'at trouble she ever had [SEP] She says I mus go by all means consult with P re Duch ron it s my confessor you undastan Well I ll go Judge to please Maman [SEP] But all the confessor in the worl ent goin make me put up with that conduc of C lestin any longa,1
94,Person-2,neutral,['Judge'],38,You know Judge about that divo'ce,12,187.0,A day or two later she was there waiting for him again,Yes yes responded the lawyer well pleased to trace a new determination in her brown eyes and in the curves of her pretty mouth,A day or two later she was there waiting for him again [SEP] You know Judge about that divo'ce [SEP] Yes yes responded the lawyer well pleased to trace a new determination in her brown eyes and in the curves of her pretty mouth,1
94,Person-2,neutral,['Judge'],45,You don't know me yet Judge laughed Madame C lestin with a turn of the head and a flirt of the broom which indicated that the interview was at an end,12,187.0,You won't let the bishop dissuade you I trust stammered the lawyer more anxiously than he could well understand,Well Madame C lestin,You won't let the bishop dissuade you I trust stammered the lawyer more anxiously than he could well understand [SEP] You don't know me yet Judge laughed Madame C lestin with a turn of the head and a flirt of the broom which indicated that the interview was at an end [SEP] Well Madame C lestin,1
94,Person-2,neutral,['Judge'],50,Oh it s you Judge,12,187.0,She had not seen him,and she hastened towards him with an empressement that could not but have been flattering,She had not seen him [SEP] Oh it s you Judge [SEP] and she hastened towards him with an empressement that could not but have been flattering,1
94,Person-2,neutral,['Judge'],57,It would move even you Judge to hear how he talk about that step I want to take its danga its temptation,12,187.0,I was fo'ced to cry the way he talked to me about my troubles how he undastan's them an feels for me,How it is the duty of a Catholic to stan everything till the las extreme,I was fo'ced to cry the way he talked to me about my troubles how he undastan's them an feels for me [SEP] It would move even you Judge to hear how he talk about that step I want to take its danga its temptation [SEP] How it is the duty of a Catholic to stan everything till the las extreme,1
94,Person-2,neutral,['Judge'],75,Ah it s you Judge,12,187.0,Good-morning Madame C lestin,Good-morning,Good-morning Madame C lestin [SEP] Ah it s you Judge [SEP] Good-morning,1
94,Person-2,neutral,['Judge'],79,Then she ventured with some hesitancy You know Judge about that divo'ce,12,187.0,She seemed to be doing the same,I been thinking I reckon you betta neva mine about that divo'ce,She seemed to be doing the same [SEP] Then she ventured with some hesitancy You know Judge about that divo'ce [SEP] I been thinking I reckon you betta neva mine about that divo'ce,1
94,Person-2,neutral,['Judge'],84,You see Judge C lestin came home las night,12,187.0,Yes I reckon you need n mine,An he s promise me on his word an honor he s going to turn ova a new leaf,Yes I reckon you need n mine [SEP] You see Judge C lestin came home las night [SEP] An he s promise me on his word an honor he s going to turn ova a new leaf,1
94,Person-3,neutral,['man'],21,Well you know Judge with an evasive cough a man that drinks w'at can you expec,4,60.0,It wouldn't surprise me a bit to learn that he has ill treated you,An if you would know the promises he has made me,It wouldn't surprise me a bit to learn that he has ill treated you [SEP] Well you know Judge with an evasive cough a man that drinks w'at can you expec [SEP] An if you would know the promises he has made me,0
94,Person-3,neutral,['man'],54,Ah he s a eloquent man,4,60.0,The lawyer had already gathered from her expressive countenance that she had not wavered in her determination,It s not a mo eloquent man in Natchitoches parish,The lawyer had already gathered from her expressive countenance that she had not wavered in her determination [SEP] Ah he s a eloquent man [SEP] It s not a mo eloquent man in Natchitoches parish,1
94,Person-3,neutral,['man'],55,It s not a mo eloquent man in Natchitoches parish,4,60.0,Ah he s a eloquent man,I was fo'ced to cry the way he talked to me about my troubles how he undastan's them an feels for me,Ah he s a eloquent man [SEP] It s not a mo eloquent man in Natchitoches parish [SEP] I was fo'ced to cry the way he talked to me about my troubles how he undastan's them an feels for me,1
94,Person-3,neutral,['man'],62,The bishop don't know w'at it is to be married to a man like C lestin an have to endu that conduc like I have to endu it,4,60.0,For that no she returned emphatically,The Pope himse'f can't make me stan that any longer if you say I got the right in the law to sen C lestin sailing,For that no she returned emphatically [SEP] The bishop don't know w'at it is to be married to a man like C lestin an have to endu that conduc like I have to endu it [SEP] The Pope himse'f can't make me stan that any longer if you say I got the right in the law to sen C lestin sailing,1
94,Person-4,neutral,['wife'],69,It would be very good to take unto himself a wife he dreamed,1,13.0,Then he fell into a stupid habit of dreaming as he walked the streets of the old town,And he could dream of no other than pretty Madame C lestin filling that sweet and sacred office as she filled his thoughts now,Then he fell into a stupid habit of dreaming as he walked the streets of the old town [SEP] It would be very good to take unto himself a wife he dreamed [SEP] And he could dream of no other than pretty Madame C lestin filling that sweet and sacred office as she filled his thoughts now,1
94,Person-5,neutral,['woman'],24,And in my opinion madame you would be a foolish woman to endure it longer when the divorce court is there to offer you redress,1,25.0,Ah if I had as many dolla as I had promise from C lestin I would n have to work je vous garantis,You spoke about that befo Judge I m goin think about that divo'ce,Ah if I had as many dolla as I had promise from C lestin I would n have to work je vous garantis [SEP] And in my opinion madame you would be a foolish woman to endure it longer when the divorce court is there to offer you redress [SEP] You spoke about that befo Judge I m goin think about that divo'ce,1
95,Person-1,protagonist,['man'],12,But another time when he had been lost two days and finally discovered in an unconscious and half-dead condition in the woods Monsieur and Doctor Bonfils reluctantly decided that it was time to do something with the old man,3,88.0,Again he barely escaped being run down by an engine,So one sunny spring morning Monsieur took Uncle Oswald in the buggy and drove over to Natchitoches with him intending to take the evening train for the institution in which the poor creature was to be cared for,Again he barely escaped being run down by an engine [SEP] But another time when he had been lost two days and finally discovered in an unconscious and half-dead condition in the woods Monsieur and Doctor Bonfils reluctantly decided that it was time to do something with the old man [SEP] So one sunny spring morning Monsieur took Uncle Oswald in the buggy and drove over to Natchitoches with him intending to take the evening train for the institution in which the poor creature was to be cared for,0
95,Person-1,protagonist,['man'],21,Just as she passed Uncle Oswald again on her way out the old man half asleep let fall his cane,3,88.0,She was dressed in blue calico and wore a stiff white sun-bonnet extinguisher fashion over her brown curls,She picked it up and handed it back to him as any nice child would have done,She was dressed in blue calico and wore a stiff white sun-bonnet extinguisher fashion over her brown curls [SEP] Just as she passed Uncle Oswald again on her way out the old man half asleep let fall his cane [SEP] She picked it up and handed it back to him as any nice child would have done,1
95,Person-1,protagonist,['man'],35,I met the old man the other day in Natchitoches contentedly stumbling down St Denis street with a basket of figs that some one was sending to his mistress,3,88.0,He cheerfully and faithfully bears the parcels that Susanne used to carry and makes an excellent cup of black coffee,I asked him his name,He cheerfully and faithfully bears the parcels that Susanne used to carry and makes an excellent cup of black coffee [SEP] I met the old man the other day in Natchitoches contentedly stumbling down St Denis street with a basket of figs that some one was sending to his mistress [SEP] I asked him his name,1
95,Person-2,neutral,['daughter'],5,Beside there was not a B nitou left in the parish now except one rather delicate woman who lived with her little daughter in a corner of Natchitoches town and constructed fashionable millinery,2,56.0,He had belonged to others since and had later been freed,The family had dispersed and almost vanished and the plantation as well had lost its identity,He had belonged to others since and had later been freed [SEP] Beside there was not a B nitou left in the parish now except one rather delicate woman who lived with her little daughter in a corner of Natchitoches town and constructed fashionable millinery [SEP] The family had dispersed and almost vanished and the plantation as well had lost its identity,0
95,Person-2,neutral,['daughter'],30,Mother and daughter were sorely perplexed to comprehend the intentions of the venerable servitor who stood hat in hand persistently awaiting their orders,2,56.0,It was an hour later that Monsieur after a distracted search found him standing upon the gallery of the tiny house in which Madame B nitou kept fashionable millinery,Monsieur understood and appreciated the situation at once and he has prevailed upon Madame B nitou to accept the gratuitous services of Uncle Oswald for the sake of the old darky's own safety and happiness,It was an hour later that Monsieur after a distracted search found him standing upon the gallery of the tiny house in which Madame B nitou kept fashionable millinery [SEP] Mother and daughter were sorely perplexed to comprehend the intentions of the venerable servitor who stood hat in hand persistently awaiting their orders [SEP] Monsieur understood and appreciated the situation at once and he has prevailed upon Madame B nitou to accept the gratuitous services of Uncle Oswald for the sake of the old darky's own safety and happiness,0
95,Person-3,neutral,['girl'],19,One who passed in was a little girl about twelve with dark kind eyes and daintily carrying a parcel,2,29.0,The sight was common in Natchitoches,She was dressed in blue calico and wore a stiff white sun-bonnet extinguisher fashion over her brown curls,The sight was common in Natchitoches [SEP] One who passed in was a little girl about twelve with dark kind eyes and daintily carrying a parcel [SEP] She was dressed in blue calico and wore a stiff white sun-bonnet extinguisher fashion over her brown curls,1
95,Person-3,neutral,['girl'],26,My name s Susanne Susanne B nitou replied the girl,2,29.0,W'at s yo name honey,Instantly the old negro stumbled to his feet,W'at s yo name honey [SEP] My name s Susanne Susanne B nitou replied the girl [SEP] Instantly the old negro stumbled to his feet,1
95,Person-4,neutral,['bears'],34,He cheerfully and faithfully bears the parcels that Susanne used to carry and makes an excellent cup of black coffee,1,20.0,He chops wood and hauls water,I met the old man the other day in Natchitoches contentedly stumbling down St Denis street with a basket of figs that some one was sending to his mistress,He chops wood and hauls water [SEP] He cheerfully and faithfully bears the parcels that Susanne used to carry and makes an excellent cup of black coffee [SEP] I met the old man the other day in Natchitoches contentedly stumbling down St Denis street with a basket of figs that some one was sending to his mistress,1
95,Person-5,neutral,['child'],22,She picked it up and handed it back to him as any nice child would have done,1,17.0,Just as she passed Uncle Oswald again on her way out the old man half asleep let fall his cane,Oh thankee thankee missy stammered Uncle Oswald all confused at being waited upon by this little lady,Just as she passed Uncle Oswald again on her way out the old man half asleep let fall his cane [SEP] She picked it up and handed it back to him as any nice child would have done [SEP] Oh thankee thankee missy stammered Uncle Oswald all confused at being waited upon by this little lady,1
95,Person-6,neutral,['Doctor Bonfils'],12,But another time when he had been lost two days and finally discovered in an unconscious and half-dead condition in the woods Monsieur and Doctor Bonfils reluctantly decided that it was time to do something with the old man,1,39.0,Again he barely escaped being run down by an engine,So one sunny spring morning Monsieur took Uncle Oswald in the buggy and drove over to Natchitoches with him intending to take the evening train for the institution in which the poor creature was to be cared for,Again he barely escaped being run down by an engine [SEP] But another time when he had been lost two days and finally discovered in an unconscious and half-dead condition in the woods Monsieur and Doctor Bonfils reluctantly decided that it was time to do something with the old man [SEP] So one sunny spring morning Monsieur took Uncle Oswald in the buggy and drove over to Natchitoches with him intending to take the evening train for the institution in which the poor creature was to be cared for,0
