story_id,person,type,aliases,sentence_id,text,mention_count,word_count,text_prev,text_next,bert_context,is_primary_in_sentence,is_dialogue,count_lexicon,is_subject,is_object,subject_sentences_stem
85,Person-1,protagonist,['Lord'],3,An eclipse happened during Lord Macartney’s embassy to China 160 which kept the Emperor and his Mandarins for a whole day devoutly praying the gods that the Moon might not be eaten up by the great dragon which was hovering about her,2,112.0,Did space permit a very interesting record might be furnished of eclipse customs in foreign parts,The next day a pantomime was performed exhibiting the battle of the dragon and the Moon and in which two or three hundred priests bearing lanterns at the end of long sticks dancing and capering about sometimes over the plain and then over chairs and tables bore no mean part,Did space permit a very interesting record might be furnished of eclipse customs in foreign parts [SEP] An eclipse happened during Lord Macartney’s embassy to China 160 which kept the Emperor and his Mandarins for a whole day devoutly praying the gods that the Moon might not be eaten up by the great dragon which was hovering about her [SEP] The next day a pantomime was performed exhibiting the battle of the dragon and the Moon and in which two or three hundred priests bearing lanterns at the end of long sticks dancing and capering about sometimes over the plain and then over chairs and tables bore no mean part,1,1,0.8,0,0,eclips happen lord macartney embassi china kept emperor mandarin whole day devoutli pray god moon might eaten great dragon hover
85,Person-1,protagonist,['Lord'],11,Of the many millions who witnessed the eclipse of the 18th of August last there were comparatively few who did not verily believe that it was caused by the dragon Rahu in his endeavour to swallow up the Lord of Day The pious Hindu before the eclipse comes on takes a torch and begins to search his house and carefully removes all cooked food and all water for drinking purposes,2,112.0,He remarks that European science has as yet produced but little effect upon the minds of the superstitious masses of India,Such food and water by the eclipse incur Grahana seshah that is uncleanness and are rendered unfit for use,He remarks that European science has as yet produced but little effect upon the minds of the superstitious masses of India [SEP] Of the many millions who witnessed the eclipse of the 18th of August last there were comparatively few who did not verily believe that it was caused by the dragon Rahu in his endeavour to swallow up the Lord of Day The pious Hindu before the eclipse comes on takes a torch and begins to search his house and carefully removes all cooked food and all water for drinking purposes [SEP] Such food and water by the eclipse incur Grahana seshah that is uncleanness and are rendered unfit for use,1,0,0.0,0,1,mani million wit eclips august last compar verili believ caus dragon rahu endeavour swallow lord day piou hindu eclips come take torch begin search hous care remov cook food water drink purpos
85,Person-2,neutral,['men'],33,All ran in great distress to inform their sovereign of the circumstance for there was not a single cloud to cause so deep a shadow and they could not comprehend the nature or meaning of an eclipse Groups of men were blowing on trumpets which produced a harsh and discordant sound some were employed in beating old drums others again were blowing on bullocks horns The diminished light when the eclipse was complete was just sufficient for us to distinguish the various groups of people and contributed in no small degree to render the scene more imposing,1,97.0,As the eclipse increased they became more terrified,If a European a stranger to Africa had been placed on a sudden in the midst of the terror-struck people he would have imagined himself to be among a legion of demons holding a revel over a fallen spirit,As the eclipse increased they became more terrified [SEP] All ran in great distress to inform their sovereign of the circumstance for there was not a single cloud to cause so deep a shadow and they could not comprehend the nature or meaning of an eclipse Groups of men were blowing on trumpets which produced a harsh and discordant sound some were employed in beating old drums others again were blowing on bullocks horns The diminished light when the eclipse was complete was just sufficient for us to distinguish the various groups of people and contributed in no small degree to render the scene more imposing [SEP] If a European a stranger to Africa had been placed on a sudden in the midst of the terror-struck people he would have imagined himself to be among a legion of demons holding a revel over a fallen spirit,1,0,-5.551115123125783e-17,0,0,ran great distress inform sovereign circumst singl cloud caus deep shadow could comprehend natur mean eclips group men blow trumpet produc harsh discord sound employ beat old drum other blow bullock horn diminish light eclips complet suffici us distinguish variou group peopl contribut small degre render scene impos
82,Person-3,neutral,['crow'],26,Overhead a crow rose heavily and flapped out into the moorland the wind rattled the stark blackthorns a single drop of rain touched my cheek,1,25.0,I sat down on a fallen tree moist and bleached that crumbled under my touch leaving a stale odour in the air,I looked into the stream for some sign of life there was nothing except a shapeless creature that might have been a blindworm lying belly upward on the mud bottom,I sat down on a fallen tree moist and bleached that crumbled under my touch leaving a stale odour in the air [SEP] Overhead a crow rose heavily and flapped out into the moorland the wind rattled the stark blackthorns a single drop of rain touched my cheek [SEP] I looked into the stream for some sign of life there was nothing except a shapeless creature that might have been a blindworm lying belly upward on the mud bottom,1,0,0.0,1,0,overhead crow rose heavili flap moorland wind rattl stark blackthorn singl drop rain touch cheek
82,Person-4,neutral,['man'],33,Some little field mouse torn by weasel or kestrel some crushed mole some tiny dead pile of fur or feather lay not far off stricken by God or man or brother creature,1,32.0,The sexton had moved on again something perhaps a musty spider's web had stuck to one leg and he dragged it as he laboured on through the wood,And the sexton knew it how God knows,The sexton had moved on again something perhaps a musty spider's web had stuck to one leg and he dragged it as he laboured on through the wood [SEP] Some little field mouse torn by weasel or kestrel some crushed mole some tiny dead pile of fur or feather lay not far off stricken by God or man or brother creature [SEP] And the sexton knew it how God knows,0,0,-1.2000000000000002,0,0,littl field mous torn weasel kestrel crush mole tini dead pile fur feather lay far stricken god man brother creatur
82,Person-6,neutral,['snake'],37,I looked down at the gray water through the leafless branches and I saw a small snake head raised swim from a submerged clot of weeds into the shadow of a rock,1,32.0,His path now lay along the edge of a tidal inlet from the Groix River,There was a curlew too somewhere in the black swamp whose dreary persistent call cursed the silence,His path now lay along the edge of a tidal inlet from the Groix River [SEP] I looked down at the gray water through the leafless branches and I saw a small snake head raised swim from a submerged clot of weeds into the shadow of a rock [SEP] There was a curlew too somewhere in the black swamp whose dreary persistent call cursed the silence,0,0,-0.2,0,0,look gray water leafless branch saw small snake head rais swim submerg clot weed shadow rock
83,Person-1,protagonist,['bear'],1,The sound of these words may be large but facts do not bear out the theory for eclipses do not appear to have captivated our great poets to anything like the extent that Moon Stars and Comets have done,1,39.0,,Shakespeare has a few allusions to eclipses but they are not of prime importance,[SEP] The sound of these words may be large but facts do not bear out the theory for eclipses do not appear to have captivated our great poets to anything like the extent that Moon Stars and Comets have done [SEP] Shakespeare has a few allusions to eclipses but they are not of prime importance,1,0,1.2,0,0,sound word may larg fact bear theori eclips appear captiv great poet anyth like extent moon star comet done
83,Person-2,neutral,['Charles'],15,But it is easy to see that in the turbulent days when Charles the Second had returned to power after the death of Cromwell these lines should have been deemed dangerously suggestive in imputing to monarchs perplexity and fear of change,1,41.0,Upon such slender chances may hang the life of an incomparable work of art,Other allusions to eclipses by Milton will be found as follows Pope in the following lines may be presumed to mean that the covering up of the Sun by the Moon during a total eclipse results in the Moon becoming visible at the cost of the Sun’s disappearance I have not attempted to pursue this matter through the pages of our modern poets but it is not unlikely that Scott and Tennyson especially would have something on the subject of eclipses,Upon such slender chances may hang the life of an incomparable work of art [SEP] But it is easy to see that in the turbulent days when Charles the Second had returned to power after the death of Cromwell these lines should have been deemed dangerously suggestive in imputing to monarchs perplexity and fear of change [SEP] Other allusions to eclipses by Milton will be found as follows Pope in the following lines may be presumed to mean that the covering up of the Sun by the Moon during a total eclipse results in the Moon becoming visible at the cost of the Sun’s disappearance I have not attempted to pursue this matter through the pages of our modern poets but it is not unlikely that Scott and Tennyson especially would have something on the subject of eclipses,1,0,0.2,1,0,easi see turbul day charl second return power death cromwel line deem danger suggest imput monarch perplex fear chang
83,Person-3,neutral,['Dr Orchard'],9,The poet in describing 166 the faded splendour of the fallen archangel compares him to the Sun seen under circumstances which have temporarily deprived it of its normal brilliancy and glory It has been well said by Dr Orchard 167 that this passage affords us an example of the sublimity of Milton’s imagination and of his skill in adapting the grandest phenomena of nature to the illustration of his subject,1,70.0,The former feature will be self-evident when the passage is read,What I alluded to in saying that extrinsic interest attached to this quotation is the fact that these lines might have caused the suppression of the poem as a whole,The former feature will be self-evident when the passage is read [SEP] The poet in describing 166 the faded splendour of the fallen archangel compares him to the Sun seen under circumstances which have temporarily deprived it of its normal brilliancy and glory It has been well said by Dr Orchard 167 that this passage affords us an example of the sublimity of Milton’s imagination and of his skill in adapting the grandest phenomena of nature to the illustration of his subject [SEP] What I alluded to in saying that extrinsic interest attached to this quotation is the fact that these lines might have caused the suppression of the poem as a whole,0,1,0.0,0,0,poet describ fade splendour fallen archangel compar sun seen circumst temporarili depriv normal brillianc glori well said dr orchard passag afford us exampl sublim milton imagin skill adapt grandest phenomena natur illustr subject
83,Person-4,neutral,['friend'],13,The poem was allowed to see the light only through the interposition of a friend of Milton,1,17.0,The censorship still existed and Tomkyns one of the chaplains through whom the Archbishop gave or refused license although a broader-minded man than many of his day found this passage especially objectionable,Upon such slender chances may hang the life of an incomparable work of art,The censorship still existed and Tomkyns one of the chaplains through whom the Archbishop gave or refused license although a broader-minded man than many of his day found this passage especially objectionable [SEP] The poem was allowed to see the light only through the interposition of a friend of Milton [SEP] Upon such slender chances may hang the life of an incomparable work of art,1,0,0.2,0,0,poem allow see light interposit friend milton
81,Person-1,protagonist,['Professor Johnson'],16,Professor Johnson picked it up,5,42.0,Five minutes later to the second it reappeared,Now five minutes into the past,Five minutes later to the second it reappeared [SEP] Professor Johnson picked it up [SEP] Now five minutes into the past,1,0,0.0,0,0,professor johnson pick
81,Person-1,protagonist,['Professor Johnson'],35,An interesting idea Professor Johnson said,5,42.0,Wouldn't there be a paradox of some sort involved,I had not thought of it and it will be interesting to try,Wouldn't there be a paradox of some sort involved [SEP] An interesting idea Professor Johnson said [SEP] I had not thought of it and it will be interesting to try,1,0,0.4,0,0,interest idea professor johnson said
81,Person-3,neutral,['Master'],1,Here is a brace of vignettes by the Old Vignette Master short and sharp like a hypodermic,1,17.0,,Experiment The first time machine gentlemen Professor Johnson proudly informed his two colleagues,[SEP] Here is a brace of vignettes by the Old Vignette Master short and sharp like a hypodermic [SEP] Experiment The first time machine gentlemen Professor Johnson proudly informed his two colleagues,1,0,0.0,0,0,brace vignett old vignett master short sharp like hypoderm
81,Person-4,neutral,['soldier'],44,When the chips are down though it was still the foot soldier the infantry that had to take the ground and hold it foot by bloody foot,1,27.0,The flyboys were fine with their sleek spaceships and their fancy weapons,Like this damned planet of a star he'd never heard of until they'd landed him there,The flyboys were fine with their sleek spaceships and their fancy weapons [SEP] When the chips are down though it was still the foot soldier the infantry that had to take the ground and hold it foot by bloody foot [SEP] Like this damned planet of a star he'd never heard of until they'd landed him there,0,0,-0.6,0,0,chip though still foot soldier infantri take ground hold foot bloodi foot
82,Person-1,protagonist,['bird'],15,A sombre bird peered at me from a heap of brush then ran pattering over the leaves,2,29.0,I looked up into the gray sky where ashen branches interlaced swayed in unfelt winds and I heard the dry leaves rattle in the tree tops and the thud of acorns on the mould,The sexton had reached a bit of broken ground and was scuffling over sticks and gulleys toward a brown tuft of withered grass above,I looked up into the gray sky where ashen branches interlaced swayed in unfelt winds and I heard the dry leaves rattle in the tree tops and the thud of acorns on the mould [SEP] A sombre bird peered at me from a heap of brush then ran pattering over the leaves [SEP] The sexton had reached a bit of broken ground and was scuffling over sticks and gulleys toward a brown tuft of withered grass above,1,0,0.0,1,0,sombr bird peer heap brush ran patter leav
82,Person-1,protagonist,['bird'],59,In the storm above us a bird hovered singing through the rain,2,29.0,And I saw the sexton just beyond us hurry across the ground and seek shelter under a little dead skylark stiff-winged muddy lying alone in the rain,It passed us twice still singing and as it passed again we saw the shadow it cast upon the world was whiter than snow,And I saw the sexton just beyond us hurry across the ground and seek shelter under a little dead skylark stiff-winged muddy lying alone in the rain [SEP] In the storm above us a bird hovered singing through the rain [SEP] It passed us twice still singing and as it passed again we saw the shadow it cast upon the world was whiter than snow,1,0,0.0,1,0,storm us bird hover sing rain
87,Person-5,neutral,['man'],62,The man stayed a long moment with his slow earnest glance sweeping the congregation then he uttered solemnly and impressively I am the Resurrection and the Life,2,68.0,But when the minister turned to address the assembly Archibald wondered what he was going to say,Another long moment of silence followed and lifting his head he reiterated in louder clearer tones than before I am the Resurrection and the Life,But when the minister turned to address the assembly Archibald wondered what he was going to say [SEP] The man stayed a long moment with his slow earnest glance sweeping the congregation then he uttered solemnly and impressively I am the Resurrection and the Life [SEP] Another long moment of silence followed and lifting his head he reiterated in louder clearer tones than before I am the Resurrection and the Life,1,0,0.4,1,0,man stay long moment slow earnest glanc sweep congreg utter solemnli impress resurrect life
87,Person-6,neutral,['minister'],61,But when the minister turned to address the assembly Archibald wondered what he was going to say,2,26.0,During the prayers he was inattentive and to the singing he lent no ear,The man stayed a long moment with his slow earnest glance sweeping the congregation then he uttered solemnly and impressively I am the Resurrection and the Life,During the prayers he was inattentive and to the singing he lent no ear [SEP] But when the minister turned to address the assembly Archibald wondered what he was going to say [SEP] The man stayed a long moment with his slow earnest glance sweeping the congregation then he uttered solemnly and impressively I am the Resurrection and the Life,1,0,0.0,1,0,minist turn address assembl archibald wonder go say
87,Person-6,neutral,['minister'],68,He listened to no further words of the minister,2,26.0,As he gathered it into his soul a vision of life came with it the poet’s vision of the life that is within and the life that is without pulsing in unison breathing the harmony of an undivided existence,He entered into himself and he preached unto himself a sermon in his own heart as he gazed from the window through which the song came and where the leafy shadows quivered,As he gathered it into his soul a vision of life came with it the poet’s vision of the life that is within and the life that is without pulsing in unison breathing the harmony of an undivided existence [SEP] He listened to no further words of the minister [SEP] He entered into himself and he preached unto himself a sermon in his own heart as he gazed from the window through which the song came and where the leafy shadows quivered,1,0,0.0,0,0,listen word minist
87,Person-7,neutral,['boy'],53,When she had disposed of the lilies turning them over to a sanctuary boy she came and seated herself with the congregation and Archibald who had stood waiting placed himself beside her,1,32.0,He followed her into the church he did not know why and for once he did not care to investigate his motives,He assumed no reverential attitude nor did he bow his head with any pretense of devotion,He followed her into the church he did not know why and for once he did not care to investigate his motives [SEP] When she had disposed of the lilies turning them over to a sanctuary boy she came and seated herself with the congregation and Archibald who had stood waiting placed himself beside her [SEP] He assumed no reverential attitude nor did he bow his head with any pretense of devotion,1,0,0.0,0,0,dispos lili turn sanctuari boy came seat congreg archibald stood wait place besid
87,Person-8,neutral,['Mr Archibald'],28,Good morning Mr Archibald she called in her sweet high village voice,1,12.0,She was unusually pretty at that moment her face peeping over the lilies was like another flower that had gathered its hues from the roseate dawn and the glimmer of the dew,Good morning Jane good morning he responded with unusual cordiality,She was unusually pretty at that moment her face peeping over the lilies was like another flower that had gathered its hues from the roseate dawn and the glimmer of the dew [SEP] Good morning Mr Archibald she called in her sweet high village voice [SEP] Good morning Jane good morning he responded with unusual cordiality,0,0,1.0,0,0,good morn mr archibald call sweet high villag voic
87,Person-9,neutral,['Mrs Brockett'],35,Tomorrow I suppose it will be good morning Mrs Brockett or Howdy Granny Ball,1,14.0,This morning I am my cousin Jane,A more delicately attuned ear than Archibald’s might have detected a lurking note of vexation in the girl’s saucy speech,This morning I am my cousin Jane [SEP] Tomorrow I suppose it will be good morning Mrs Brockett or Howdy Granny Ball [SEP] A more delicately attuned ear than Archibald’s might have detected a lurking note of vexation in the girl’s saucy speech,0,0,0.6,0,0,tomorrow suppos good morn mr brockett howdi granni ball
87,Person-10,neutral,['sister'],33,Last week you persistently thought I was my sister Amanda,1,10.0,L-U-C-Y Lucy,This morning I am my cousin Jane,L-U-C-Y Lucy [SEP] Last week you persistently thought I was my sister Amanda [SEP] This morning I am my cousin Jane,1,0,0.0,0,0,last week persist thought sister amanda
88,Person-1,protagonist,['camel'],48,He turned upon his camel as he rode away,2,16.0,He will never come back,He turned and looked at me crouching here and laughed showing his gleaming white teeth,He will never come back [SEP] He turned upon his camel as he rode away [SEP] He turned and looked at me crouching here and laughed showing his gleaming white teeth,1,0,0.0,0,0,turn upon camel rode away
87,Person-2,neutral,['Lucy'],43,However he felt quite sure that he would not soon forget that it was Lucy who carried the lilies and bade him good morning like a second vision of spring,4,46.0,He regretted that there had been made no arbitrary classification of the family of Girls whereby a man of studious instincts and mental preoccupation might be able to identify the individual at sight and even name it at a moment’s notice,Let me carry your flowers he offered not through any tardy spirit of gallantry solely because he knew better than she how to handle a bunch of blossoms and it pained him to see the big wax-like petals bruised and jostled,He regretted that there had been made no arbitrary classification of the family of Girls whereby a man of studious instincts and mental preoccupation might be able to identify the individual at sight and even name it at a moment’s notice [SEP] However he felt quite sure that he would not soon forget that it was Lucy who carried the lilies and bade him good morning like a second vision of spring [SEP] Let me carry your flowers he offered not through any tardy spirit of gallantry solely because he knew better than she how to handle a bunch of blossoms and it pained him to see the big wax-like petals bruised and jostled,1,0,0.39999999999999997,0,0,howev felt quit sure would soon forget luci carri lili bade good morn like second vision spring
87,Person-2,neutral,['Lucy'],48,Lucy was on her way to church,4,46.0,They walked down the grassy slope the girl chatting the while and Archibald saying little,It was Easter morning and the bells had been calling and clamoring to them as they went along,They walked down the grassy slope the girl chatting the while and Archibald saying little [SEP] Lucy was on her way to church [SEP] It was Easter morning and the bells had been calling and clamoring to them as they went along,1,0,0.0,1,0,luci way church
87,Person-3,neutral,['Jane'],29,Good morning Jane good morning he responded with unusual cordiality,3,24.0,Good morning Mr Archibald she called in her sweet high village voice,Oh,Good morning Mr Archibald she called in her sweet high village voice [SEP] Good morning Jane good morning he responded with unusual cordiality [SEP] Oh,1,0,1.2,0,0,good morn jane good morn respond unusu cordial
87,Person-3,neutral,['Jane'],31,It isn’t Jane she laughed it’s Lucy,3,24.0,Oh,L-U-C-Y Lucy,Oh [SEP] It isn’t Jane she laughed it’s Lucy [SEP] L-U-C-Y Lucy,1,1,0.2,0,0,jane laugh luci
87,Person-3,neutral,['Jane'],34,This morning I am my cousin Jane,3,24.0,Last week you persistently thought I was my sister Amanda,Tomorrow I suppose it will be good morning Mrs Brockett or Howdy Granny Ball,Last week you persistently thought I was my sister Amanda [SEP] This morning I am my cousin Jane [SEP] Tomorrow I suppose it will be good morning Mrs Brockett or Howdy Granny Ball,1,0,0.0,0,0,morn cousin jane
87,Person-4,neutral,['Birds'],11,Birds were piping in the hedges,1,13.0,Fruit trees were in bloom making a pink and white blur against the blue sky and the gray rocky slopes,It had rained but the sun was shining now and riotous odors were abroad they met him with every velvety gust that softly beat into his face,Fruit trees were in bloom making a pink and white blur against the blue sky and the gray rocky slopes [SEP] Birds were piping in the hedges [SEP] It had rained but the sun was shining now and riotous odors were abroad they met him with every velvety gust that softly beat into his face,1,0,0.0,1,0,bird pipe hedg
87,Person-4,neutral,['Birds'],59,A bird was singing among the branches,1,13.0,The sunlight came in and the shadows of quivering leaves played upon the casement through which he gazed,During the prayers he was inattentive and to the singing he lent no ear,The sunlight came in and the shadows of quivering leaves played upon the casement through which he gazed [SEP] A bird was singing among the branches [SEP] During the prayers he was inattentive and to the singing he lent no ear,0,0,0.0,0,0,bird sing among branch
87,Person-5,neutral,['man'],42,He regretted that there had been made no arbitrary classification of the family of Girls whereby a man of studious instincts and mental preoccupation might be able to identify the individual at sight and even name it at a moment’s notice,2,68.0,It was not to be expected that he could associate them,However he felt quite sure that he would not soon forget that it was Lucy who carried the lilies and bade him good morning like a second vision of spring,It was not to be expected that he could associate them [SEP] He regretted that there had been made no arbitrary classification of the family of Girls whereby a man of studious instincts and mental preoccupation might be able to identify the individual at sight and even name it at a moment’s notice [SEP] However he felt quite sure that he would not soon forget that it was Lucy who carried the lilies and bade him good morning like a second vision of spring,0,1,-0.4,1,0,regret made arbitrari classif famili girl wherebi man studiou instinct mental preoccup might abl identifi individu sight even name moment notic
86,Person-11,neutral,['pig'],4,Emile’s young wife was as fat and dirty as a little pig that has slept over time in an untidy sty,1,21.0,But there was Emile Sautier’s saloon just across the tracks flaunting an alluring sign that offered to hungry wayfarers ham and eggs fried chicken oysters and delicious coffee at any hour,Possibly she had slept under the stove the night must have been cold,But there was Emile Sautier’s saloon just across the tracks flaunting an alluring sign that offered to hungry wayfarers ham and eggs fried chicken oysters and delicious coffee at any hour [SEP] Emile’s young wife was as fat and dirty as a little pig that has slept over time in an untidy sty [SEP] Possibly she had slept under the stove the night must have been cold,0,1,-0.4,0,0,emil young wife fat dirti littl pig slept time untidi sti
87,Person-1,protagonist,['girls'],26,She was pretty as healthful girls of twenty usually are,3,92.0,In another moment she stood on the edge of the road panting a little,She was unusually pretty at that moment her face peeping over the lilies was like another flower that had gathered its hues from the roseate dawn and the glimmer of the dew,In another moment she stood on the edge of the road panting a little [SEP] She was pretty as healthful girls of twenty usually are [SEP] She was unusually pretty at that moment her face peeping over the lilies was like another flower that had gathered its hues from the roseate dawn and the glimmer of the dew,1,0,0.0,0,0,pretti health girl twenti usual
87,Person-1,protagonist,['girls'],40,She was one of a group of girls whom he had seen grow up in almost daily association with his own nieces and nephews at home,3,92.0,Yes she was thinking as they walked together down the road if I were a stone or a weed or some nasty old beetle or other he would know my name well enough,It was not to be expected that he could associate them,Yes she was thinking as they walked together down the road if I were a stone or a weed or some nasty old beetle or other he would know my name well enough [SEP] She was one of a group of girls whom he had seen grow up in almost daily association with his own nieces and nephews at home [SEP] It was not to be expected that he could associate them,1,0,0.0,0,0,one group girl seen grow almost daili associ niec nephew home
87,Person-1,protagonist,['girls'],47,They walked down the grassy slope the girl chatting the while and Archibald saying little,3,92.0,He looked down into the girl’s face and her soft curved lips made him think of peaches that he had bitten of grapes that he had tasted of a cup’s rim from which he had sometimes sipped wine,Lucy was on her way to church,He looked down into the girl’s face and her soft curved lips made him think of peaches that he had bitten of grapes that he had tasted of a cup’s rim from which he had sometimes sipped wine [SEP] They walked down the grassy slope the girl chatting the while and Archibald saying little [SEP] Lucy was on her way to church,0,0,0.0,0,0,walk grassi slope girl chat archibald say littl
87,Person-2,neutral,['Lucy'],32,L-U-C-Y Lucy,4,46.0,It isn’t Jane she laughed it’s Lucy,Last week you persistently thought I was my sister Amanda,It isn’t Jane she laughed it’s Lucy [SEP] L-U-C-Y Lucy [SEP] Last week you persistently thought I was my sister Amanda,1,0,0.0,0,0,l u c luci
86,Person-3,neutral,['boys'],52,There was no court that day the judges and lawyers were rolling in the snow with the boys and girls,1,20.0,the missles rained against the protecting curtains the shrieks and yells outside were demoniac blood curdling,There was no school that day the professors at the Normal those from the North-states were showing off and getting the worst of it,the missles rained against the protecting curtains the shrieks and yells outside were demoniac blood curdling [SEP] There was no court that day the judges and lawyers were rolling in the snow with the boys and girls [SEP] There was no school that day the professors at the Normal those from the North-states were showing off and getting the worst of it,1,0,0.0,0,0,court day judg lawyer roll snow boy girl
86,Person-4,neutral,['gentlemen'],30,My neighbor was a gentlemen of too practical a turn,1,10.0,The Natchitoches train sped leisurely through the white still country and I longed for some companion to sit beside me who would feel the marvelous and strange beauty of the scene as I did,Oh,The Natchitoches train sped leisurely through the white still country and I longed for some companion to sit beside me who would feel the marvelous and strange beauty of the scene as I did [SEP] My neighbor was a gentlemen of too practical a turn [SEP] Oh,0,0,0.0,0,0,neighbor gentlemen practic turn
86,Person-6,neutral,['hares'],54,The nuns up on the hill and their little charges were like march hares,1,14.0,There was no school that day the professors at the Normal those from the North-states were showing off and getting the worst of it,Barred doors were no protection if an unguarded window had been forgotten,There was no school that day the professors at the Normal those from the North-states were showing off and getting the worst of it [SEP] The nuns up on the hill and their little charges were like march hares [SEP] Barred doors were no protection if an unguarded window had been forgotten,1,0,0.0,0,0,nun hill littl charg like march hare
86,Person-7,neutral,['horses'],49,The horses plunged in their break neck speed the driver swore deep under his breath pim,1,16.0,They don’t know what they about they jus as lief pelt you to death as not,pam,They don’t know what they about they jus as lief pelt you to death as not [SEP] The horses plunged in their break neck speed the driver swore deep under his breath pim [SEP] pam,1,0,0.0,1,0,hors plung break neck speed driver swore deep breath pim
86,Person-8,neutral,['lady'],64,On the opposite side a dear old lady was standing in her dear old doorway waiting for me,1,18.0,A warm gentle breeze was stirring,,A warm gentle breeze was stirring [SEP] On the opposite side a dear old lady was standing in her dear old doorway waiting for me [SEP],1,0,0.8,1,0,opposit side dear old ladi stand dear old doorway wait
86,Person-9,neutral,['men'],19,One of my companions there were three of us two Natchitoches men and myself one of them related an extraordinary experience which the infant had endured a month or two before,1,31.0,what gurgling and suppressed laughter,He had fallen into an old unused cistern a great distance from the house,what gurgling and suppressed laughter [SEP] One of my companions there were three of us two Natchitoches men and myself one of them related an extraordinary experience which the infant had endured a month or two before [SEP] He had fallen into an old unused cistern a great distance from the house,1,0,0.0,1,0,one companion three us two natchitoch men one relat extraordinari experi infant endur month two
89,Person-3,neutral,['man'],4,This was a man she had heard much of but never seen,5,75.0,She was looking forward to a period of unbroken rest now and undisturbed tete-a-tete with her husband when he informed her that Gouvernail was coming up to stay a week or two,He had been her husband's college friend was now a journalist and in no sense a society man or a man about town which were perhaps some of the reasons she had never met him,She was looking forward to a period of unbroken rest now and undisturbed tete-a-tete with her husband when he informed her that Gouvernail was coming up to stay a week or two [SEP] This was a man she had heard much of but never seen [SEP] He had been her husband's college friend was now a journalist and in no sense a society man or a man about town which were perhaps some of the reasons she had never met him,1,0,0.0,0,0,man heard much never seen
89,Person-3,neutral,['man'],5,He had been her husband's college friend was now a journalist and in no sense a society man or a man about town which were perhaps some of the reasons she had never met him,5,75.0,This was a man she had heard much of but never seen,But she had unconsciously formed an image of him in her mind,This was a man she had heard much of but never seen [SEP] He had been her husband's college friend was now a journalist and in no sense a society man or a man about town which were perhaps some of the reasons she had never met him [SEP] But she had unconsciously formed an image of him in her mind,0,0,0.0,0,0,husband colleg friend journalist sens societi man man town perhap reason never met
89,Person-3,neutral,['man'],46,You used to say he was a man of ideas she retorted unconciliated,5,75.0,That's why I asked him here to take a rest,I expected him to be interesting at least,That's why I asked him here to take a rest [SEP] You used to say he was a man of ideas she retorted unconciliated [SEP] I expected him to be interesting at least,1,0,0.0,0,0,use say man idea retort unconcili
89,Person-3,neutral,['man'],62,Gouvernail was in no sense a diffident man for he was not a self-conscious one,5,75.0,Still nodding night She made no reply to this apostrophe to the night which indeed was not addressed to her,His periods of reserve were not constitutional but the result of moods,Still nodding night She made no reply to this apostrophe to the night which indeed was not addressed to her [SEP] Gouvernail was in no sense a diffident man for he was not a self-conscious one [SEP] His periods of reserve were not constitutional but the result of moods,1,0,-0.4,0,0,gouvernail sens diffid man self consciou one
89,Person-4,neutral,['friend'],1,Mrs Baroda was a little provoked to learn that her husband expected his friend Gouvernail up to spend a week or two on the plantation,4,89.0,,They had entertained a good deal during the winter much of the time had also been passed in New Orleans in various forms of mild dissipation,[SEP] Mrs Baroda was a little provoked to learn that her husband expected his friend Gouvernail up to spend a week or two on the plantation [SEP] They had entertained a good deal during the winter much of the time had also been passed in New Orleans in various forms of mild dissipation,0,0,-0.2,0,1,mr baroda littl provok learn husband expect friend gouvernail spend week two plantat
89,Person-4,neutral,['friend'],24,When is he going your friend,4,89.0,She persistently sought to penetrate the reserve in which he had unconsciously enveloped himself,she one day asked her husband,She persistently sought to penetrate the reserve in which he had unconsciously enveloped himself [SEP] When is he going your friend [SEP] she one day asked her husband,1,0,0.0,0,1,go friend
89,Person-4,neutral,['friend'],76,Mrs Baroda was greatly tempted that night to tell her husband who was also her friend of this folly that had seized her,4,89.0,Before she reached the house Gouvernail had lighted a fresh cigar and ended his apostrophe to the night,But she did not yield to the temptation,Before she reached the house Gouvernail had lighted a fresh cigar and ended his apostrophe to the night [SEP] Mrs Baroda was greatly tempted that night to tell her husband who was also her friend of this folly that had seized her [SEP] But she did not yield to the temptation,0,0,0.0,0,0,mr baroda greatli tempt night tell husband also friend folli seiz
89,Person-1,protagonist,['husband'],85,Her husband was surprised and delighted with the suggestion coming from her,9,176.0,However before the year ended she proposed wholly from herself to have Gouvernail visit them again,I am glad chere amie to know that you have finally overcome your dislike for him truly he did not deserve it,However before the year ended she proposed wholly from herself to have Gouvernail visit them again [SEP] Her husband was surprised and delighted with the suggestion coming from her [SEP] I am glad chere amie to know that you have finally overcome your dislike for him truly he did not deserve it,1,0,0.6,1,0,husband surpris delight suggest come
89,Person-2,neutral,"['Mrs Baroda', 'Mrs']",18,Gouvernail's personality puzzled Mrs Baroda but she liked him,14,131.0,He did not care to fish and displayed no eagerness to go out and kill grosbecs when Gaston proposed doing so,Indeed he was a lovable inoffensive fellow,He did not care to fish and displayed no eagerness to go out and kill grosbecs when Gaston proposed doing so [SEP] Gouvernail's personality puzzled Mrs Baroda but she liked him [SEP] Indeed he was a lovable inoffensive fellow,1,0,0.4,0,1,gouvernail person puzzl mr baroda like
