storyID,judul,sentenceID,sentence,care,harm,fairness,cheating,loyalty,betrayal,authority,subversion,purity,degradation,liberty,oppression
79,Earthmen Bearing Gifts,30,Martian civilization had developed in a quite different direction from that of Earth.,0,0,0,0,0,0,0,0,0,0,0,0
79,Earthmen Bearing Gifts,31,"It had developed no important knowledge of the physical sciences, no technology.",0,0,0,0,0,0,0,0,0,0,0,0
79,Earthmen Bearing Gifts,32,"But it had developed social sciences to the point where there had not been a single crime, let alone a war, on Mars for fifty thousand years.",0,0,0,0,0,0,0,0,0,0,0,0
79,Earthmen Bearing Gifts,33,"And it had developed fully the parapsychological sciences of the mind, which Earth was just beginning to discover.",0,0,1,0,0,0,0,0,0,0,0,0
79,Earthmen Bearing Gifts,34,Mars could teach Earth much.,0,0,0,0,0,0,0,0,0,0,0,0
79,Earthmen Bearing Gifts,35,How to avoid crime and war to begin with.,0,0,0,0,0,0,0,0,0,0,0,0
79,Earthmen Bearing Gifts,36,"Beyond those simple things lay telepathy, telekinesis, empathy....
 
  And Earth would, Mars hoped, teach them something even more valuable to Mars: how, by science and technology--which it was too late for Mars to develop now, even if they had the type of minds which would enable them to develop these things--to restore and rehabilitate a dying planet, so that an otherwise dying race might live and multiply again.",0,0,0,0,0,0,0,0,0,0,0,0
79,Earthmen Bearing Gifts,37,"Each planet would gain greatly, and neither would lose.",0,0,0,0,0,0,0,0,0,0,0,0
79,Earthmen Bearing Gifts,38,And tonight was the night when Earth would make its first sighting shot.,0,0,0,0,0,0,0,0,0,0,0,0
79,Earthmen Bearing Gifts,39,"Its next shot, a rocket containing Earthmen, or at least an Earthman, would be at the next opposition, two Earth years, or roughly four Martian years, hence.",0,0,0,0,0,0,0,0,0,0,0,0
79,Earthmen Bearing Gifts,40,"The Martians knew this, because their teams of telepaths were able to catch at least some of the thoughts of Earthmen, enough to know their plans.",0,0,0,0,0,0,0,0,0,0,0,0
79,Earthmen Bearing Gifts,41,"Unfortunately, at that distance, the connection was one-way.",0,0,0,0,0,0,0,0,0,0,0,0
79,Earthmen Bearing Gifts,42,Mars could not ask Earth to hurry its program.,0,0,0,0,0,0,0,0,0,0,0,0
79,Earthmen Bearing Gifts,43,Or tell Earth scientists the facts about Mars' composition and atmosphere which would have made this preliminary shot unnecessary.,0,0,0,0,0,0,0,0,0,0,0,0
79,Earthmen Bearing Gifts,44,"Tonight Ry, the leader (as nearly as the Martian word can be translated), and Khee, his administrative assistant and closest friend, sat and meditated together until the time was near.",1,0,0,0,1,0,0,0,0,0,0,0
79,Earthmen Bearing Gifts,45,"Then they drank a toast to the future--in a beverage based on menthol, which had the same effect on Martians as alcohol on Earthmen--and climbed to the roof of the building in which they had been sitting.",0,0,0,0,0,0,0,0,0,0,0,0
79,Earthmen Bearing Gifts,46,"They watched toward the north, where the rocket should land.",0,0,0,0,0,0,0,0,0,0,0,0
79,Earthmen Bearing Gifts,47,The stars shone brilliantly and unwinkingly through the atmosphere.,0,0,0,0,0,0,0,0,0,0,0,0
79,Earthmen Bearing Gifts,48,In Observatory No.,0,0,0,0,0,0,0,0,0,0,0,0
79,Earthmen Bearing Gifts,49,"1 on Earth's moon, Rog Everett, his eye at the eyepiece of the spotter scope, said triumphantly, ""Thar she blew, Willie.",0,0,0,0,0,0,0,0,0,0,0,0
79,Earthmen Bearing Gifts,50,"And now, as soon as the films are developed, we'll know the score on that old planet Mars.""",0,0,0,0,0,0,0,0,0,0,0,0
79,Earthmen Bearing Gifts,51,He straightened up--there'd be no more to see now--and he and Willie Sanger shook hands solemnly.,0,0,0,0,0,0,0,0,0,0,0,0
79,Earthmen Bearing Gifts,52,It was an historical occasion.,0,0,0,0,0,0,0,0,0,0,0,0
79,Earthmen Bearing Gifts,53,"""Hope it didn't kill anybody.",0,1,0,0,0,0,0,0,0,0,0,0
79,Earthmen Bearing Gifts,54,"Any Martians, that is.",0,0,0,0,0,0,0,0,0,0,0,0
79,Earthmen Bearing Gifts,55,"Rog, did it hit dead center in Syrtis Major?""",0,1,0,0,0,0,0,0,0,0,0,0
79,Earthmen Bearing Gifts,56,"""Near as matters.",0,0,0,0,0,0,0,0,0,0,0,0
79,Earthmen Bearing Gifts,57,"I'd say it was maybe a thousand miles off, to the south.",0,0,0,0,0,0,0,0,0,0,0,0
79,Earthmen Bearing Gifts,58,And that's damn close on a fifty-million-mile shot.,0,0,0,0,0,0,0,0,0,0,0,0
79,Earthmen Bearing Gifts,59,"Willie, do you really think there are any Martians?""",0,0,0,0,0,0,0,0,0,0,0,0
79,Earthmen Bearing Gifts,60,"Willie thought a second and then said, ""No.""",0,0,0,0,0,0,0,0,0,0,0,0
79,Earthmen Bearing Gifts,61,He was right.,0,0,0,0,0,0,0,0,0,0,0,0
79,Earthmen Bearing Gifts,62,--FREDRIC BROWN,0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,1,"With no more room left on Earth, and with Mars hanging up there empty of life, somebody hit on the plan of starting a colony on the Red Planet.",0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,2,"It meant changing the habits and physical structure of the immigrants, but that worked out fine.",0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,3,"In fact, every possible factor was covered—except one of the flaws of human nature....
 
  Daptine is the secret of it.",0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,4,"Adaptine, they called it first; then it got shortened to daptine.",0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,5,It let us adapt.,0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,6,"They explained it all to us when we were ten years old; I guess they thought we were too young to understand before then, although we knew a lot of it already.",0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,7,They told us just after we landed on Mars.,0,0,1,0,0,0,0,0,0,0,0,0
80,Keep Out,8,"""You're home, children,"" the Head Teacher told us after we had gone into the glassite dome they'd built for us there.",0,0,0,0,0,0,1,0,0,0,0,0
80,Keep Out,9,"And he told us there'd be a special lecture for us that evening, an important one that we must all attend.",0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,10,And that evening he told us the whole story and the whys and wherefores.,0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,11,He stood up before us.,0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,12,"He had to wear a heated space suit and helmet, of course, because the temperature in the dome was comfortable for us but already freezing cold for him and the air was already too thin for him to breathe.",0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,13,His voice came to us by radio from inside his helmet.,0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,14,"""Children,"" he said, ""you are home.",0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,15,"This is Mars, the planet on which you will spend the rest of your lives.",0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,16,"You are Martians, the first Martians.",0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,17,You have lived five years on Earth and another five in space.,0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,18,"Now you will spend ten years, until you are adults, in this dome, although toward the end of that time you will be allowed to spend increasingly long periods outdoors.",0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,19,"""Then you will go forth and make your own homes, live your own lives, as Martians.",0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,20,You will intermarry and your children will breed true.,0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,21,They too will be Martians.,0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,22,"""It is time you were told the history of this great experiment of which each of you is a part.""",0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,23,Then he told us.,0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,24,"Man, he said, had first reached Mars in 1985.",0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,25,It had been uninhabited by intelligent life (there is plenty of plant life and a few varieties of non-flying insects) and he had found it by terrestrial standards uninhabitable.,0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,26,Man could survive on Mars only by living inside glassite domes and wearing space suits when he went outside of them.,0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,27,Except by day in the warmer seasons it was too cold for him.,0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,28,The air was too thin for him to breathe and long exposure to sunlight—less filtered of rays harmful to him than on Earth because of the lesser atmosphere—could kill him.,0,1,0,0,0,0,0,0,0,0,0,0
80,Keep Out,29,The plants were chemically alien to him and he could not eat them; he had to bring all his food from Earth or grow it in hydroponic tanks.,0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,30,For fifty years he had tried to colonize Mars and all his efforts had failed.,0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,31,"Besides this dome which had been built for us there was only one other outpost, another glassite dome much smaller and less than a mile away.",0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,32,It had looked as though mankind could never spread to the other planets of the solar system besides Earth for of all of them Mars was the least inhospitable; if he couldn't live here there was no use even trying to colonize the others.,0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,33,"And then, in 2034, thirty years ago, a brilliant biochemist named Waymoth had discovered daptine.",0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,34,"A miracle drug that worked not on the animal or person to whom it was given, but on the progeny he conceived during a limited period of time after inoculation.",0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,35,"It gave his progeny almost limitless adaptability to changing conditions, provided the changes were made gradually.",0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,36,"Dr. Waymoth had inoculated and then mated a pair of guinea pigs; they had borne a litter of five and by placing each member of the litter under different and gradually changing conditions, he had obtained amazing results.",0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,37,"When they attained maturity one of those guinea pigs was living comfortably at a temperature of forty below zero Fahrenheit, another was quite happy at a hundred and fifty above.",0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,38,A third was thriving on a diet that would have been deadly poison for an ordinary animal and a fourth was contented under a constant X-ray bombardment that would have killed one of its parents within minutes.,0,1,0,0,0,0,1,0,0,0,0,0
80,Keep Out,39,Subsequent experiments with many litters showed that animals who had been adapted to similar conditions bred true and their progeny was conditioned from birth to live under those conditions.,0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,40,"""Ten years later, ten years ago,"" the Head Teacher told us, ""you children were born.",0,0,0,0,0,0,1,0,0,0,0,0
80,Keep Out,41,Born of parents carefully selected from those who volunteered for the experiment.,1,0,0,0,0,0,1,0,0,0,0,0
80,Keep Out,42,And from birth you have been brought up under carefully controlled and gradually changing conditions.,1,0,0,0,0,0,0,0,0,0,0,1
80,Keep Out,43,"""From the time you were born the air you have breathed has been very gradually thinned and its oxygen content reduced.",0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,44,"Your lungs have compensated by becoming much greater in capacity, which is why your chests are so much larger than those of your teachers and attendants; when you are fully mature and are breathing air like that of Mars, the difference will be even greater.",0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,45,"""Your bodies are growing fur to enable you to stand the increasing cold.",0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,46,You are comfortable now under conditions which would kill ordinary people quickly.,0,1,0,0,0,0,0,0,0,0,0,0
80,Keep Out,47,Since you were four years old your nurses and teachers have had to wear special protection to survive conditions that seem normal to you.,0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,48,"""In another ten years, at maturity, you will be completely acclimated to Mars.",0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,49,Its air will be your air; its food plants your food.,0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,50,Its extremes of temperature will be easy for you to endure and its median temperatures pleasant to you.,0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,51,"Already, because of the five years we spent in space under gradually decreased gravitational pull, the gravity of Mars seems normal to you.",0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,52,"""It will be your planet, to live on and to populate.",0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,53,"You are the children of Earth but you are the first Martians.""",0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,54,Of course we had known a lot of those things already.,0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,55,The last year was the best.,0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,56,"By then the air inside the dome—except for the pressurized parts where our teachers and attendants live—was almost like that outside, and we were allowed out for increasingly long periods.",0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,57,It is good to be in the open.,0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,58,"The last few months they relaxed segregation of the sexes so we could begin choosing mates, although they told us there is to be no marriage until after the final day, after our full clearance.",0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,59,Choosing was not difficult in my case.,0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,60,I had made my choice long since and I'd felt sure that she felt the same way; I was right.,0,0,0,0,0,0,0,0,0,0,1,0
80,Keep Out,61,Tomorrow is the day of our freedom.,0,0,0,0,0,0,0,0,0,0,1,0
80,Keep Out,62,"Tomorrow we will be Martians, the Martians.",0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,63,Tomorrow we shall take over the planet.,0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,64,"Some among us are impatient, have been impatient for weeks now, but wiser counsel prevailed and we are waiting.",0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,65,We have waited twenty years and we can wait until the final day.,0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,66,And tomorrow is the final day.,0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,67,"Tomorrow, at a signal, we will kill the teachers and the other Earthmen among us before we go forth.",0,1,0,0,0,0,0,0,0,0,0,0
80,Keep Out,68,"They do not suspect, so it will be easy.",0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,69,"We have dissimulated for years now, and they do not know how we hate them.",0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,70,"They do not know how disgusting and hideous we find them, with their ugly misshapen bodies, so narrow-shouldered and tiny-chested, their weak sibilant voices that need amplification to carry in our Martian air, and above all their white pasty hairless skins.",0,0,0,0,0,0,0,0,0,1,0,0
80,Keep Out,71,We shall kill them and then we shall go and smash the other dome so all the Earthmen there will die too.,0,1,0,0,0,0,0,0,0,0,0,0
80,Keep Out,72,"If more Earthmen ever come to punish us, we can live and hide in the hills where they'll never find us.",0,1,0,0,0,0,0,0,0,0,0,0
80,Keep Out,73,And if they try to build more domes here we'll smash them.,0,1,0,0,0,0,0,0,0,0,0,0
80,Keep Out,74,We want no more to do with Earth.,0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,75,This is our planet and we want no aliens.,0,0,0,0,0,0,0,0,0,0,0,0
80,Keep Out,76,Keep off!,0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,1,Here is a brace of vignettes by the Old Vignette Master ... short and sharp ... like a hypodermic!,0,0,0,0,0,0,1,0,0,0,0,0
81,Two Timer,2,"Experiment
 
  ""The first time machine, gentlemen,"" Professor Johnson proudly informed his two colleagues. """,0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,3,"True, it is a small-scale experimental model.",0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,4,"It will operate only on objects weighing less than three pounds, five ounces and for distances into the past and future of twelve minutes or less.",0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,5,"But it works.""",0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,6,The small-scale model looked like a small scale--a postage scale--except for two dials in the part under the platform.,0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,7,"Professor Johnson held up a small metal cube. """,0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,8,"Our experimental object,"" he said, ""is a brass cube weighing one pound, two point three ounces.",0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,9,"First, I shall send it five minutes into the future.""",0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,10,"He leaned forward and set one of the dials on the time machine. """,0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,11,"Look at your watches,"" he said.",0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,12,They looked at their watches.,0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,13,Professor Johnson placed the cube gently on the machine's platform.,0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,14,It vanished.,0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,15,"Five minutes later, to the second, it reappeared.",0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,16,"Professor Johnson picked it up. """,0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,17,"Now five minutes into the past.""",0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,18,He set the other dial.,0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,19,"Holding the cube in his hand he looked at his watch. """,0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,20,It is six minutes before three o'clock.,0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,21,I shall now activate the mechanism--by placing the cube on the platform--at exactly three o'clock.,0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,22,"Therefore, the cube should, at five minutes before three, vanish from my hand and appear on the platform, five minutes before I place it there.""",0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,23,"""How can you place it there, then?""",0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,24,asked one of his colleagues.,0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,25,"""It will, as my hand approaches, vanish from the platform and appear in my hand to be placed there.",0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,26,Three o'clock.,0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,27,"Notice, please.""",0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,28,The cube vanished from his hand.,0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,29,It appeared on the platform of the time machine.,0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,30,"""See?",0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,31,"Five minutes before I shall place it there, it is there!""",0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,32,"His other colleague frowned at the cube. """,0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,33,"But,"" he said, ""what if, now that it has already appeared five minutes before you place it there, you should change your mind about doing so and not place it there at three o'clock?",0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,34,"Wouldn't there be a paradox of some sort involved?""",0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,35,"""An interesting idea,"" Professor Johnson said. """,0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,36,"I had not thought of it, and it will be interesting to try.",0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,37,"Very well, I shall not ...""
 
  There was no paradox at all.",0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,38,The cube remained.,0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,39,"But the entire rest of the Universe, professors and all, vanished.",0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,40,"Sentry
 
  He was wet and muddy and hungry and cold, and he was fifty thousand light-years from home.",0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,41,"A strange blue sun gave light and the gravity, twice what he was used to, made every movement difficult.",0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,42,But in tens of thousands of years this part of war hadn't changed.,0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,43,The flyboys were fine with their sleek spaceships and their fancy weapons.,0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,44,"When the chips are down, though, it was still the foot soldier, the infantry, that had to take the ground and hold it, foot by bloody foot.",0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,45,Like this damned planet of a star he'd never heard of until they'd landed him there.,0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,46,And now it was sacred ground because the aliens were there too.,0,0,0,0,0,0,0,0,1,0,0,0
81,Two Timer,47,"The aliens, the only other intelligent race in the Galaxy ... cruel, hideous and repulsive monsters.",0,1,0,0,0,0,0,0,0,0,0,0
81,Two Timer,48,"Contact had been made with them near the center of the Galaxy, after the slow, difficult colonization of a dozen thousand planets; and it had been war at sight; they'd shot without even trying to negotiate, or to make peace.",0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,49,"Now, planet by bitter planet, it was being fought out.",0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,50,"He was wet and muddy and hungry and cold, and the day was raw with a high wind that hurt his eyes.",0,1,0,0,0,0,0,0,0,0,0,0
81,Two Timer,51,But the aliens were trying to infiltrate and every sentry post was vital.,0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,52,"He stayed alert, gun ready.",0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,53,"Fifty thousand light-years from home, fighting on a strange world and wondering if he'd ever live to see home again.",0,1,0,0,0,0,0,0,0,0,0,0
81,Two Timer,54,And then he saw one of them crawling toward him.,0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,55,He drew a bead and fired.,0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,56,"The alien made that strange horrible sound they all make, then lay still.",0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,57,He shuddered at the sound and sight of the alien lying there.,0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,58,"One ought to be able to get used to them after a while, but he'd never been able to.",0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,59,"Such repulsive creatures they were, with only two arms and two legs, ghastly white skins and no scales.",0,0,0,0,0,0,0,0,0,0,0,0
81,Two Timer,60,--FREDRIC BROWN,0,0,0,0,0,0,0,0,0,0,0,0
82,Pompe Funèbre,1,"A wind-swept sky, The waste of moorland stretching to the west; The sea, low moaning in a strange unrest— A seagull's cry.",0,0,0,0,0,0,0,0,0,0,0,0
82,Pompe Funèbre,2,"Washed by the tide, The rocks lie sullen in the waning light; The foam breaks in long strips of hungry white, Dissatisfied.",0,0,0,1,0,0,0,0,0,0,0,0
82,Pompe Funèbre,3,Bateman.,0,0,0,0,0,0,0,0,0,0,0,0
82,Pompe Funèbre,4,POMPE FUNÈBRE.,0,0,0,0,0,0,0,0,0,0,0,0
82,Pompe Funèbre,5,In the days when the keepers of the house shall tremble.,0,0,0,0,0,0,0,0,0,0,0,0
82,Pompe Funèbre,6,When I first saw the sexton he was standing motionless behind a stone.,0,0,0,0,0,0,0,0,0,0,0,0
82,Pompe Funèbre,7,"Presently he moved on again, pausing at times, and turning right and left with that nervous, jerky motion that always chills me.",0,0,0,0,0,0,0,0,0,0,0,0
82,Pompe Funèbre,8,"His path lay across the blighted moss and withered leaves scattered in moist layers along the bank of the little brown stream, and I, wondering what his errand might be, followed, pass ing silently over the rotting forest mould.",0,0,0,0,0,0,0,0,0,0,0,0
82,Pompe Funèbre,9,"Once or twice he heard me, for I saw him stop short, a blot of black and orange in the sombre woods; but he always started on again, hurrying at times as though the dead might grow impatient.",0,1,0,0,0,0,0,0,0,0,0,0
82,Pompe Funèbre,10,For the sexton that I followed through the November forest was one of those small creatures that God has sent to bury little things that die alone in the world.,0,1,0,0,0,0,0,0,0,0,0,0
82,Pompe Funèbre,11,"Undertaker, sexton, mute, and gravedigger in one, this thing, robed in black and orange, buries all things that die unheeded by the world.",0,1,0,0,0,0,0,0,0,0,0,0
82,Pompe Funèbre,12,"And so they call it—this little beetle in black and orange—the ""sexton.""",0,0,0,0,0,0,0,0,0,0,0,0
82,Pompe Funèbre,13,How he hurried!,0,0,0,0,0,0,0,0,0,0,0,0
82,Pompe Funèbre,14,"I looked up into the gray sky where ashen branches, interlaced, swayed in unfelt winds, and I heard the dry leaves rattle in the tree tops, and the thud of acorns on the mould.",0,0,0,0,0,0,0,0,0,0,0,0
82,Pompe Funèbre,15,"A sombre bird peered at me from a heap of brush, then ran pattering over the leaves.",0,0,0,0,0,0,0,0,0,0,0,0
82,Pompe Funèbre,16,"The sexton had reached a bit of broken ground, and was scuffling over sticks and gulleys toward a brown tuft of withered grass above.",0,0,0,0,0,0,0,0,0,0,0,0
82,Pompe Funèbre,17,"I dared not help him; besides, I could not bring myself to touch him, he was so horribly absorbed in his errand.",1,0,0,0,0,0,0,0,0,0,0,0
82,Pompe Funèbre,18,I halted for a moment.,0,0,0,0,0,0,0,0,0,0,0,0
82,Pompe Funèbre,19,"The eagerness of this live creature to find his dead and handle it; the odour of death and decay in this little forest world, where I had waited for spring when Lys moved among the flowering gorse, singing like a throstle in the wind—all this troubled me, and I lagged behind.",0,1,0,0,0,0,0,0,0,1,0,0
82,Pompe Funèbre,20,"The sexton scrambled over the dead grass, raising his seared eyes at every wave of wind.",0,1,0,0,0,0,0,0,0,0,0,0
82,Pompe Funèbre,21,"The wind brought sadness with it, the scent of lifeless trees, the vague rustle of gorse buds, yellow and dry as paper flowers.",0,0,0,0,0,0,0,0,0,0,0,0
82,Pompe Funèbre,22,"Along the stream, rotting water plants, scorched and frost-blighted, lay massed above the mud.",0,0,0,0,0,0,0,0,0,0,0,0
82,Pompe Funèbre,23,I saw their pallid stems swaying like worms in the listless current.,0,0,0,0,0,0,0,0,0,0,0,0
82,Pompe Funèbre,24,"The sexton had reached a mouldering stump, and now he seemed undecided.",0,0,0,0,0,0,0,0,0,0,0,0
82,Pompe Funèbre,25,"I sat down on a fallen tree, moist and bleached, that crumbled under my touch, leaving a stale odour in the air.",0,0,0,0,0,0,0,0,0,0,0,0
82,Pompe Funèbre,26,Overhead a crow rose heavily and flapped out into the moorland; the wind rattled the stark blackthorns; a single drop of rain touched my cheek.,0,0,0,0,0,0,0,0,0,0,0,0
82,Pompe Funèbre,27,"I looked into the stream for some sign of life; there was nothing, except a shapeless creature that might have been a blindworm, lying belly upward on the mud bottom.",0,0,0,0,0,0,0,0,0,0,0,0
82,Pompe Funèbre,28,I touched it with a stick.,0,0,0,0,0,0,0,0,0,0,0,0
82,Pompe Funèbre,29,It was stiff and dead.,0,1,0,0,0,0,0,0,0,0,0,0
82,Pompe Funèbre,30,The wind among the sham paperlike gorse buds filled the woods with a silken rustle.,0,0,0,1,0,0,0,0,0,0,0,0
82,Pompe Funèbre,31,I put out my hand and touched a yellow blossom; it felt like an immortelle on a funeral pillow.,0,0,0,0,0,0,0,0,0,0,0,0
82,Pompe Funèbre,32,"The sexton had moved on again; something, perhaps a musty spider's web, had stuck to one leg, and he dragged it as he laboured on through the wood.",0,0,0,0,0,0,0,0,0,0,0,0
82,Pompe Funèbre,33,"Some little field mouse torn by weasel or kestrel, some crushed mole, some tiny dead pile of fur or feather, lay not far off, stricken by God or man or brother creature.",0,1,0,0,0,0,0,0,0,0,0,0
82,Pompe Funèbre,34,"And the sexton knew it—how, God knows!",0,0,0,0,0,0,0,0,0,0,0,0
82,Pompe Funèbre,35,"But he knew it, and hurried on to his tryst with the dead.",0,1,0,0,0,0,0,0,0,0,0,0
82,Pompe Funèbre,36,His path now lay along the edge of a tidal inlet from the Groix River.,0,0,0,0,0,0,0,0,0,0,0,0
82,Pompe Funèbre,37,"I looked down at the gray water through the leafless branches, and I saw a small snake, head raised, swim from a submerged clot of weeds into the shadow of a rock.",0,0,0,0,0,0,0,0,0,0,0,0
82,Pompe Funèbre,38,"There was a curlew, too, somewhere in the black swamp, whose dreary, persistent call cursed the silence.",0,0,0,0,0,0,0,0,0,0,0,0
82,Pompe Funèbre,39,"I wondered when the sexton would fly; for he could fly if he chose; it is only when the dead are near, very near, that he creeps.",0,1,0,0,0,0,0,0,0,0,0,0
82,Pompe Funèbre,40,"The soiled mess of cobweb still stuck to him, and his progress was impeded by it.",0,0,0,0,0,0,0,0,0,0,0,0
